ID,Date,Timestamp,Elog ID,Meter ID,Parameter ID,Elog Name,Meter Name,Parameter,Value,Unit,From
3400866,"02/02/2023, 10:00:00 pm",1675346400,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,128,kW,METER
3400867,"02/02/2023, 10:30:00 pm",1675348200,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,112,kW,METER
3400868,"02/02/2023, 11:00:00 pm",1675350000,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,108,kW,METER
3400869,"02/02/2023, 11:30:00 pm",1675351800,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,104,kW,METER
3400870,"03/02/2023, 12:00:00 am",1675353600,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,92,kW,METER
3400871,"03/02/2023, 12:30:00 am",1675355400,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,88,kW,METER
3400872,"03/02/2023, 1:00:00 am",1675357200,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,92,kW,METER
3400873,"03/02/2023, 1:30:00 am",1675359000,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,76,kW,METER
3400874,"03/02/2023, 2:00:00 am",1675360800,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,60,kW,METER
3400875,"03/02/2023, 2:30:00 am",1675362600,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,64,kW,METER
3400876,"03/02/2023, 3:00:00 am",1675364400,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,68,kW,METER
3400877,"03/02/2023, 3:30:00 am",1675366200,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,76,kW,METER
3400878,"03/02/2023, 4:00:00 am",1675368000,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,84,kW,METER
3400879,"03/02/2023, 4:30:00 am",1675369800,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,84,kW,METER
3400880,"03/02/2023, 5:00:00 am",1675371600,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,96,kW,METER
3400881,"03/02/2023, 5:30:00 am",1675373400,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,100,kW,METER
3400882,"03/02/2023, 6:00:00 am",1675375200,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,124,kW,METER
3400883,"03/02/2023, 6:30:00 am",1675377000,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,148,kW,METER
3400884,"03/02/2023, 7:00:00 am",1675378800,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,148,kW,METER
3400885,"03/02/2023, 7:30:00 am",1675380600,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,148,kW,METER
3400886,"03/02/2023, 8:00:00 am",1675382400,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,168,kW,METER
3400887,"03/02/2023, 8:30:00 am",1675384200,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,212,kW,METER
3400888,"03/02/2023, 9:00:00 am",1675386000,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,200,kW,METER
3400889,"03/02/2023, 9:30:00 am",1675387800,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,212,kW,METER
3400890,"03/02/2023, 10:00:00 am",1675389600,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,220,kW,METER
3400891,"03/02/2023, 10:30:00 am",1675391400,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,228,kW,METER
3400892,"03/02/2023, 11:00:00 am",1675393200,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,220,kW,METER
3400893,"03/02/2023, 11:30:00 am",1675395000,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,216,kW,METER
3400894,"03/02/2023, 12:00:00 pm",1675396800,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,220,kW,METER
3400895,"03/02/2023, 12:30:00 pm",1675398600,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,164,kW,METER
3400896,"03/02/2023, 1:00:00 pm",1675400400,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,176,kW,METER
